forecast_day,mae_original,rmse_original,bias_original
114,373.69025,495.6313,88.74944
115,376.51553,499.876,102.6543
116,375.4502,503.30472,123.06109
117,367.22205,503.828,127.23598
118,366.8085,503.7186,133.38441
119,375.31274,504.55945,116.9946
120,367.05106,500.27347,114.99496
121,364.9713,498.16907,114.13135
122,365.31683,500.12665,123.499146
123,366.51962,501.22543,127.76205
124,347.97565,487.05862,145.36615
125,346.3421,483.32574,118.4777
126,343.40625,479.32382,92.97076
127,343.99258,482.54587,95.44174
128,343.7539,484.4264,104.70091
129,338.1259,484.85367,117.08165
130,336.1371,483.96133,114.97526
131,315.8968,442.11978,98.94307
132,312.98895,438.2478,89.64948
133,285.17603,405.9861,74.41104
134,266.93445,387.82306,64.149155
135,251.04279,355.54803,54.466457
136,254.52075,358.15433,53.92301
137,227.79378,294.21393,18.997711
138,212.78403,273.56857,-5.08272
139,193.25922,242.5199,5.2203403
140,195.96194,242.42908,-5.501397
141,202.18384,250.03403,-10.392914
142,194.30644,244.85637,1.6745402
143,193.86514,243.59581,5.345676
144,183.69405,232.52025,16.841034
145,172.0486,220.0893,-6.152639
146,179.4375,225.32664,-16.84157
147,182.33037,228.41652,-26.81914
148,181.24327,227.25766,-28.87684
149,193.27122,238.53291,-42.469723
150,197.8126,241.7278,-54.91133
151,194.95,241.6314,-56.16377
152,199.13152,246.3227,-43.123924
153,205.57184,250.42592,-45.47983
154,215.76682,263.32584,-35.995808
155,211.53247,256.56577,-24.739597
156,213.94366,259.4208,-11.608943
157,216.31854,259.35666,4.58402
158,233.95114,282.33884,-1.733902
159,235.8473,281.67438,6.646371
160,241.97942,283.2614,5.317057
161,248.61565,296.5461,-6.7910056
162,238.23497,287.19852,-11.3961315
163,237.22273,290.47745,-30.87779
164,230.69353,287.0607,-37.79759
165,229.85823,285.85345,-33.27601
166,234.08583,285.65488,-25.957872
167,229.74236,278.6188,-41.779716
168,244.40063,307.0909,-59.164387
169,249.98772,311.63666,-70.50424
170,256.9558,321.23782,-82.4825
171,267.31213,333.54944,-108.239204
172,278.05576,347.3149,-142.97249
173,289.98166,353.18042,-151.58353
174,290.54724,349.3671,-144.92136
175,286.91507,341.77322,-122.54637
176,268.59125,326.36462,-80.45577
177,250.10799,311.56305,-38.044266
178,263.4401,322.29056,-33.585045
179,258.62262,319.44388,-34.81055
180,256.08838,318.57535,-56.228607
181,261.01895,324.85324,-73.53346
182,259.86722,327.85632,-88.23311
183,259.01575,327.18195,-92.591835
184,259.7644,327.21347,-91.85677
185,267.20334,338.19562,-115.3378
186,268.16385,338.17017,-131.02155
187,267.3464,338.72946,-141.94966
188,257.64813,331.8455,-156.76013
189,246.2177,321.86252,-144.39767
190,227.46071,297.52063,-141.77448
191,219.86531,285.55975,-136.15321
192,224.92369,294.49765,-156.56396
193,224.53584,291.99597,-177.55623
194,216.44563,282.72372,-161.7049
195,224.12007,293.00406,-178.45488
196,237.72447,308.3447,-198.91563
197,231.01852,302.50583,-194.91612
198,240.08246,306.6925,-200.52724
199,244.2768,315.38135,-197.08133
200,241.19939,307.48727,-191.11096
201,232.83437,301.07,-180.5933
202,233.78987,305.33087,-178.82965
203,249.7937,323.38477,-196.21295
204,240.18823,311.18033,-188.63417
205,254.61569,327.13614,-213.08987
206,262.5029,340.2426,-231.97736
207,267.1715,344.61188,-239.1106
208,257.46954,332.58417,-223.36017
209,249.71983,322.8698,-207.00903
210,250.37918,316.93024,-202.90053
211,251.95567,320.62576,-205.64575
212,261.33508,332.25635,-226.15202
213,274.56342,344.99457,-236.11903
214,264.91074,336.1698,-226.92918
215,276.79068,344.11728,-240.81633
216,285.49274,347.6139,-250.73253
217,291.67786,349.6747,-261.306
218,294.24756,351.85153,-261.87817
219,293.11493,350.53622,-259.82028
220,289.89392,351.43307,-257.3576
221,285.76877,345.60046,-251.80486
222,278.3439,337.95187,-240.72063
223,272.0293,330.6792,-233.91116
224,275.4723,331.5834,-228.71555
225,283.6761,338.69186,-248.01608
226,285.69574,343.34018,-252.73074
227,283.0145,345.66263,-253.4693
228,273.56213,331.93256,-244.87483
229,276.66995,335.9281,-251.14833
230,301.73956,358.02176,-286.81345
231,312.9315,369.5868,-297.6528
232,301.02615,363.11664,-280.9399
233,269.02826,331.17496,-229.87123
234,242.39268,302.64062,-165.10359
235,226.61588,282.0018,-105.7183
236,228.70302,282.2754,-84.9205
237,232.59383,289.14493,-102.44534
238,245.25507,303.53363,-137.42307
239,238.34198,292.50793,-150.23297
240,245.11743,296.5183,-166.76863
241,238.84647,289.4334,-152.15416
242,234.26025,283.5347,-141.00177
243,219.4621,269.26862,-117.81239
244,201.17725,250.51953,-100.0374
245,194.03949,242.5553,-87.15387
246,192.79993,241.98613,-63.99318
247,205.06259,252.54926,-45.25632
248,221.25421,269.36963,-24.85272
249,229.26082,282.67307,-16.597572
250,237.26953,291.8191,-4.0905576
251,235.28732,292.0441,27.11693
252,245.0541,302.3409,65.591484
253,254.11935,315.3978,106.99111
254,267.4,330.6926,142.81602
255,287.36404,349.10785,164.23651
256,298.05725,362.59573,173.02264
257,302.0785,365.9815,191.76201
258,311.8306,370.68762,205.66855
259,324.11905,379.87454,219.96735
260,335.6716,391.36996,232.70685
261,346.27982,401.69843,253.04807
262,357.09384,408.3882,261.9341
263,343.74243,395.08118,243.4277
264,339.41037,387.34457,229.09163
265,343.3032,389.30914,235.81302
266,354.06232,403.06314,276.57565
267,371.84927,421.61047,322.27957
268,375.7881,425.6562,360.01266
269,381.1152,431.18527,364.11688
270,358.63464,410.6913,336.0895
271,340.91788,393.2264,312.52255
272,330.74036,379.29065,297.96002
273,320.81763,373.42783,285.0034
274,328.78268,377.48672,296.15683
275,365.10364,424.4411,288.7932
276,386.34293,441.12933,310.03696
277,407.91736,460.6959,312.1383
278,433.81705,483.3624,323.28793
279,443.89587,492.16428,333.17154
280,450.33893,499.70435,324.07883
281,439.64896,488.15717,293.0451
282,417.50363,465.65872,242.59093
283,405.60687,451.43402,194.80585
284,385.44098,433.35626,171.76207
285,376.59537,426.82172,157.82321
286,367.4181,415.38998,136.90585
287,353.8405,405.88727,95.46456
288,344.8966,396.80093,38.788956
289,343.3825,397.60196,-7.0307245
290,339.047,395.0793,-22.460989
291,326.89523,381.69022,-22.357948
292,302.5664,364.45596,-1.8163486
293,292.3414,352.0992,3.2961628
294,285.22086,348.97568,2.1516588
295,280.41617,342.45242,-22.202065
296,280.24744,340.18173,-49.709293
297,270.1368,329.99866,-55.81117
298,265.7799,320.18774,-51.67783
299,273.80698,329.93472,-60.677917
300,278.45224,330.16132,-58.53386
301,290.22723,336.62152,-74.59086
302,289.8774,336.86456,-94.42576
303,279.68225,329.12628,-97.63957
304,271.63855,323.98352,-99.49174
305,263.82336,311.27747,-128.01093
306,278.17755,326.30048,-165.72931
307,285.77875,339.21194,-207.12167
308,290.59286,344.1805,-234.20305
309,270.91864,324.91238,-206.72345
310,232.01758,286.6441,-164.57213
311,185.88815,223.55824,-94.652565
312,173.99045,213.84755,-73.71768
313,179.61273,214.96571,-86.90872
314,197.869,231.50414,-121.201996
315,207.39235,239.06453,-133.4107
316,207.24405,240.24646,-132.35722
317,194.59615,229.1236,-115.76627
318,192.04704,227.82062,-101.70595
319,195.22565,228.54413,-113.96078
320,215.06609,247.73325,-148.00185
321,221.29706,261.0485,-171.87764
322,236.36377,282.4666,-187.84071
323,243.5835,294.96646,-187.05542
324,234.08963,281.1234,-168.0888
325,246.94412,303.55,-139.18057
326,265.01114,325.83063,-131.54851
327,294.9958,383.75723,-168.27055
328,300.69205,388.55286,-179.71156
329,300.48758,385.37906,-175.54034
330,309.5534,397.68716,-195.04622
331,331.12012,415.30167,-233.31152
332,362.21115,446.7286,-276.8734
333,390.00525,474.5413,-311.88443
334,375.97314,461.292,-291.9401
335,345.978,434.55692,-215.42148
336,331.11542,417.22217,-167.1941
337,318.60922,412.09155,-147.92328
338,337.39615,424.63553,-165.33878
339,371.5473,456.38858,-230.98898
340,395.49915,481.21646,-266.46643
341,397.69202,484.60684,-263.4257
342,397.70807,480.4301,-228.61398
343,398.88245,476.78543,-203.52116
344,417.4445,501.2907,-226.72447
345,431.41486,517.365,-262.50064
346,440.58786,537.22046,-291.4918
347,436.2805,539.67664,-289.61453
348,429.52408,531.5609,-277.97202
349,430.4763,529.9059,-273.4075
350,425.66516,529.13245,-277.2818
351,430.97498,536.36475,-292.05896
352,409.72363,518.01373,-273.41254
353,390.52698,497.79626,-233.86398
354,374.59933,474.45007,-181.17804
355,347.92078,449.99243,-122.60487
356,345.75842,447.9924,-91.61955
357,343.5766,447.30658,-90.41947
358,327.41684,436.46387,-81.21233
359,309.26306,412.48764,-41.019176
360,310.66312,411.6942,2.3710735
361,329.9478,443.97968,55.287704
362,316.78793,429.31897,38.07242
363,287.02197,382.4877,42.343353
364,271.44574,367.62454,-4.6567655
365,272.42578,369.2106,-20.173723
