forecast_day,mae_original,rmse_original,bias_original
304,233.34885,303.1741,7.7341647
305,212.997,267.88187,-17.813986
306,209.68135,268.57608,-45.870796
307,207.98804,267.43533,-79.84036
308,214.73563,273.34235,-118.11494
309,210.65506,270.5451,-119.775566
310,197.9155,257.57462,-124.025604
311,181.01105,221.278,-101.949104
312,182.94754,223.70825,-103.00349
313,182.07846,220.03244,-102.714615
314,189.33893,229.54828,-115.18924
315,194.23242,236.40724,-123.20356
316,201.91936,246.23003,-138.48343
317,203.3361,248.62328,-141.78659
318,201.95445,246.59433,-136.34293
319,204.94916,248.75142,-136.21024
320,211.62445,252.14388,-141.37454
321,207.78192,250.41182,-139.71869
322,217.36342,272.4752,-148.93475
323,229.43617,297.3147,-158.02812
324,222.29459,289.6169,-145.21706
325,237.59955,312.69586,-107.83104
326,252.96916,327.0479,-86.2562
327,281.20142,382.79703,-118.962265
328,294.5901,390.2807,-147.83296
329,305.12735,398.08752,-171.70369
330,316.61914,411.00296,-203.69362
331,329.8077,423.1873,-229.15218
332,349.09473,442.42926,-256.9192
333,377.75574,467.78143,-295.76273
334,371.8595,463.80875,-294.8966
335,356.32996,450.42038,-244.13344
336,343.35828,437.59796,-212.73766
337,326.8151,428.37186,-187.19586
338,333.50198,433.4292,-176.61847
339,351.3588,446.8493,-208.44261
340,360.51746,455.04562,-220.44896
341,357.3596,454.0426,-211.01508
342,355.30817,451.284,-179.02577
343,357.24353,444.6346,-144.51222
344,368.01968,460.8275,-132.36197
345,367.43088,458.5356,-118.57366
346,372.0758,460.1239,-110.19305
347,374.09338,462.80563,-101.396454
348,370.7048,463.8206,-99.76259
349,367.34885,463.81372,-101.88018
350,363.58002,463.64914,-116.74116
351,376.49982,475.93762,-162.52731
352,377.55994,483.04218,-198.64366
353,384.51166,493.84183,-226.61607
354,393.86008,502.50232,-245.92264
355,384.08923,497.45877,-240.52097
356,374.40585,494.16983,-230.31749
357,364.2369,490.1776,-224.05005
358,345.50403,471.46097,-205.03105
359,318.8949,445.43454,-170.26176
360,315.1438,436.80695,-142.29343
361,319.14966,443.36758,-93.639984
362,311.22217,435.212,-84.50339
363,279.54153,373.1067,-37.257526
364,271.52298,366.28476,-44.98841
365,271.17236,368.04837,-51.463345
