forecast_day,mae_original,rmse_original,bias_original
62,317.6923,414.29184,116.81265
63,336.3612,438.48117,86.11998
64,326.9059,429.68005,63.672756
65,304.6058,407.19308,85.97333
66,314.55435,416.15915,65.36111
67,318.32358,419.6887,69.12973
68,322.75964,423.05243,73.56585
69,324.2655,423.75696,62.55974
70,352.75348,461.98746,29.541155
71,356.98767,466.31525,25.306898
72,359.01572,466.93744,23.278757
73,345.7492,441.81705,-24.519602
74,325.22824,402.7025,-45.04069
75,334.82678,413.96835,-71.6664
76,335.7615,415.36365,-106.054016
77,338.73865,416.94913,-109.031235
78,342.3153,418.92697,-105.454765
79,338.5419,417.88312,-111.88571
80,337.8555,417.33667,-130.328
81,346.50986,420.5863,-121.59325
82,346.5687,420.61713,-121.65804
83,331.96957,408.3956,-140.9494
84,343.5697,415.82532,-152.56496
85,344.42554,416.2514,-153.4202
86,346.22678,417.4965,-169.48456
87,351.45154,419.85223,-174.71051
88,379.9266,463.5543,-212.42986
89,370.6645,459.53076,-223.69272
90,365.90286,457.9223,-232.58723
91,369.0244,461.36768,-235.71355
92,370.06134,462.44257,-236.75214
93,381.1898,473.01263,-247.87535
94,378.59735,471.61893,-262.03305
95,392.58212,487.69388,-231.43294
96,397.2071,488.52484,-226.82729
97,410.93475,500.72488,-213.12064
98,422.42432,507.47452,-196.70972
99,420.17377,503.6875,-149.60493
100,428.2865,509.75854,-128.4946
101,454.76776,534.9618,-100.87076
102,449.76025,530.6497,-75.32106
103,461.12436,544.6706,-112.175896
104,453.513,541.00415,-126.73406
105,453.92334,541.18616,-127.12896
106,432.44815,511.79233,-105.642876
107,421.12848,504.06223,-86.362946
108,429.80307,509.81302,-95.028404
109,420.57663,501.5049,-69.7225
110,408.85306,496.23434,-82.18359
111,394.8495,484.81934,-59.958897
112,388.1922,477.6834,-53.295467
113,382.64282,475.63715,-43.541924
114,378.34174,473.6596,-47.83159
115,381.1069,474.2309,-50.59302
116,378.22,472.59622,-47.700813
117,374.2889,470.5817,-51.622795
118,371.68787,469.56488,-49.01865
119,380.20416,473.8671,-57.53329
120,368.54443,467.32507,-45.871777
121,366.20654,466.41736,-35.811253
122,358.73468,463.3952,-25.36751
123,352.86096,461.13196,-15.470995
124,324.0653,416.90094,21.992228
125,329.73746,418.7649,16.31934
126,337.21854,422.46033,8.836565
127,324.05197,412.30057,22.000925
128,313.26025,404.0893,39.25351
129,297.58005,389.7638,59.397724
130,296.4869,389.236,69.81815
131,291.8565,380.57678,65.18746
132,292.33203,380.79962,55.224556
133,274.47974,363.27838,34.938675
134,262.50916,353.70102,19.003824
135,254.16151,337.83365,10.65543
136,258.38336,345.27625,14.87658
137,237.96523,307.3308,-5.542474
138,235.88849,305.0769,-7.6199036
139,214.6003,269.1647,19.288584
140,214.79732,269.25864,19.091316
141,217.01738,271.553,16.87107
142,211.96173,266.99527,30.357273
143,216.01915,270.26285,34.414593
144,211.9479,263.88306,57.665073
145,203.97653,259.44003,49.693596
146,210.44409,262.65176,43.225986
147,208.51508,261.81903,36.936535
148,199.27773,253.58101,49.704315
149,211.17923,266.8398,61.60576
150,215.69402,270.56995,66.120514
151,218.60658,272.71628,77.241455
152,229.33485,288.36707,99.97836
153,233.13637,291.50522,103.77987
154,246.13474,307.59085,124.3739
155,246.08356,307.52576,146.09064
156,259.43066,320.04675,162.44421
157,268.668,328.7396,171.68152
158,278.9941,336.1739,158.38414
159,283.57443,338.27692,162.96448
160,279.30637,337.27646,158.69641
161,282.98013,340.5886,155.02266
162,277.7707,336.76273,168.84091
163,276.2961,336.50638,170.31546
164,279.1395,337.9189,173.15887
165,281.28204,338.67236,175.30142
166,280.54364,338.33502,174.56302
167,265.33444,321.61765,154.41315
168,277.7614,337.14563,141.98613
169,280.30057,337.81906,139.44699
170,282.4083,338.50024,137.33926
171,274.7117,330.01675,116.87078
172,267.31912,317.57236,86.5896
173,262.24365,315.20596,78.39446
174,254.74574,311.3769,70.89652
175,253.59198,311.07886,66.42981
176,256.2577,312.61536,76.41566
177,254.08084,310.65787,91.9841
178,261.5795,317.50354,76.05467
179,258.01282,314.96393,72.48793
180,253.72966,311.29633,68.20485
181,259.52148,313.2736,73.9966
182,254.20906,310.71228,79.30901
183,252.65712,310.45966,82.11749
184,253.49452,310.67166,82.95485
185,251.153,307.17017,57.29003
186,244.40852,303.15054,47.18614
187,241.51448,301.2303,44.292065
188,227.52507,284.4843,30.302622
189,227.5334,284.49332,30.310987
190,213.43901,266.53928,10.812905
191,202.68484,258.4934,0.058741253
192,200.45934,254.19994,-27.416502
193,193.57582,244.60501,-46.729813
194,192.80183,243.30014,-23.880335
195,188.01639,240.30888,-32.277283
196,196.38356,245.57707,-40.775227
197,186.68768,237.66478,-29.82116
198,185.77838,237.13396,-37.520622
199,198.84552,251.42682,-50.587826
200,199.2005,251.74438,-63.09272
201,198.2464,251.2118,-64.04666
202,194.7606,250.1188,-67.53251
203,208.45363,267.85257,-81.22562
204,195.37402,247.55966,-59.01307
205,192.93484,246.65846,-56.573956
206,189.41396,245.45859,-53.05302
207,191.37427,247.56738,-55.013336
208,190.71451,246.49869,-54.35354
209,198.276,252.32748,-61.91502
210,205.92603,257.21384,-70.955696
211,205.7251,257.1701,-67.84368
212,203.04495,255.2927,-70.52374
213,205.82443,258.4424,-67.74428
214,198.49573,250.08977,-51.64496
215,200.98732,252.13193,-63.079056
216,201.88947,252.87251,-74.594345
217,204.02219,254.96603,-88.441696
218,209.33662,258.0832,-93.75613
219,209.79764,258.13837,-93.29519
220,210.89716,258.6213,-92.195625
221,207.77646,254.19539,-89.07491
222,207.25418,254.09044,-86.23772
223,205.22348,253.19487,-88.268585
224,208.0355,254.8484,-85.45656
225,204.20386,251.22783,-98.73992
226,202.4129,250.76381,-95.1272
227,203.09007,250.80437,-94.450035
228,191.4487,239.1646,-82.80861
229,185.79012,236.2633,-77.15003
230,184.77626,234.63086,-98.2117
231,194.8625,245.00073,-108.29795
232,204.23361,262.44305,-117.669014
233,210.47115,265.63046,-111.43143
234,216.05498,270.27197,-99.05747
235,210.30556,261.6484,-76.895584
236,210.60158,261.91617,-63.739765
237,210.64944,261.93887,-63.69191
238,213.47842,262.65912,-67.401825
239,202.93134,246.41444,-56.854736
240,202.22688,245.98033,-65.28314
241,205.812,247.60635,-59.064766
242,206.7311,247.74368,-59.983845
243,202.04852,243.6235,-47.973953
244,191.40858,234.87483,-37.044956
245,184.08067,228.66321,-26.130348
246,186.75291,232.70065,-6.767297
247,198.36359,245.39651,4.8433094
248,209.3779,259.76523,15.857675
249,214.04376,267.29163,20.523476
250,222.41669,276.7893,28.896471
251,224.89815,279.42447,45.303677
252,229.42108,284.31738,62.244038
253,233.11101,288.87585,81.91403
254,240.4999,298.41544,102.97624
255,255.41257,313.41232,117.888885
256,267.1505,326.06158,129.62683
257,272.2263,332.2123,151.78458
258,282.85287,339.5819,162.41112
259,291.86423,345.82733,171.42253
260,298.41953,351.8031,177.9778
261,308.00558,361.0199,197.0157
262,322.74918,372.99838,211.75934
263,323.20697,373.0419,212.21704
264,324.6915,373.289,210.73251
265,327.79855,373.9207,207.62541
266,322.51758,370.1477,222.39227
267,317.09048,365.27087,240.74919
268,308.1949,353.36758,267.46082
269,317.62906,364.331,276.89502
270,311.36572,360.69406,270.63168
271,311.50543,360.80945,270.7714
272,312.7177,361.69525,271.98373
273,309.26068,361.09564,268.52667
274,312.94614,362.96915,278.75104
275,333.20212,393.33026,258.495
276,336.74573,395.15323,254.95145
277,345.89334,402.9726,236.00032
278,355.2731,408.11642,226.62054
279,360.50403,411.00354,214.06226
280,376.22003,421.87567,198.05731
281,383.6064,425.31985,187.0841
282,377.27698,421.0917,171.37825
283,376.99728,420.7825,145.5256
284,363.40344,411.53595,129.79936
285,354.61404,403.9727,110.30661
286,349.60358,399.36838,89.800575
287,344.52393,396.19424,75.99157
288,335.23505,391.02267,63.817112
289,323.9695,384.6996,51.722775
290,309.98325,375.11423,37.258045
291,298.39713,363.58554,16.840267
292,291.5433,355.3396,9.986416
293,281.25882,346.39713,-6.96266
294,277.4262,342.44415,-10.795217
295,266.88297,335.91827,-22.458618
296,255.27864,327.97937,-35.07515
297,250.982,322.19174,-39.37181
298,254.0202,327.96988,-36.333614
299,257.1045,328.9015,-41.844933
300,263.92953,333.26547,-30.083876
301,263.34586,333.05283,-29.500252
302,258.75336,331.83606,-34.393566
303,259.7256,332.5684,-33.421383
304,253.44705,328.62436,-39.699856
305,240.17052,314.25684,-52.976353
306,244.34944,316.54868,-48.797485
307,244.17204,316.38208,-48.97491
308,242.00987,314.69058,-62.68913
309,249.48581,317.882,-55.213497
310,247.0865,316.31427,-57.612583
311,226.26767,277.26605,-36.793747
312,222.43716,274.52185,-32.963146
313,211.70885,262.0181,-22.234854
314,207.6249,257.0182,-18.150978
315,206.00449,255.17665,-1.9822354
316,195.33539,238.80827,8.686805
317,192.25185,235.23102,23.962826
318,191.07777,234.49298,32.165146
319,187.41618,228.25131,35.82673
320,186.51717,228.16386,36.725758
321,181.56258,225.90564,42.474545
322,187.44377,235.71022,36.593353
323,197.32683,249.36198,26.710287
324,198.57977,249.73602,30.848795
325,217.06065,274.25372,50.158535
326,232.32973,289.6054,65.906006
327,260.2261,347.49988,38.009663
328,262.56918,349.86044,18.494032
329,264.6985,350.8225,16.364754
330,262.54593,349.30054,14.212213
331,263.21616,349.3624,13.5419855
332,282.03033,368.07968,-5.2721252
333,296.5515,391.84836,-39.82401
334,285.82642,378.48575,-50.549133
335,295.16855,386.3732,-32.61138
336,290.68744,383.41733,-37.092484
337,287.88373,382.9754,-34.288795
338,295.75696,385.9883,-26.114769
339,307.74646,400.72678,-52.97846
340,308.33844,400.8823,-58.829426
341,306.55594,400.5407,-63.095737
342,303.69687,399.1339,-65.95486
343,296.8778,396.19604,-72.77384
344,324.0081,441.30743,-99.90412
345,323.40204,440.9521,-114.27471
346,321.82898,440.4677,-121.813324
347,319.50745,439.7285,-114.0278
348,316.75226,439.23257,-111.27255
349,319.78723,440.4345,-114.30751
350,317.41614,439.34824,-111.93645
351,312.73325,437.4514,-116.61937
352,314.19946,438.16568,-104.770294
353,313.83777,437.98984,-105.13208
354,313.82385,437.98587,-105.14589
355,312.87906,437.3134,-87.84096
356,324.39734,442.8971,-75.98828
357,331.6454,445.25974,-68.74027
358,325.0739,439.72995,-48.053772
359,325.70514,440.48184,-18.927084
360,324.68796,440.3,-19.944262
361,341.49393,476.33572,-3.1383295
362,326.35092,467.16412,-18.281359
363,304.21942,429.40277,24.211586
364,295.53406,424.57953,37.384853
365,304.07187,431.5662,56.84592
