forecast_day,mae_original,rmse_original,bias_original
159,224.04066,294.17603,-0.122797646
160,223.77316,293.557,-15.841374
161,236.74854,305.5343,-28.672539
162,232.01064,303.42633,-25.314472
163,238.26727,307.57928,-38.23085
164,235.3231,307.3082,-47.804073
165,232.64352,308.63806,-62.332275
166,227.83995,308.02518,-80.307465
167,214.72952,289.11646,-103.98066
168,228.86911,305.2734,-114.02129
169,232.35791,305.04007,-115.053116
170,240.39635,309.96698,-122.91778
171,241.6926,311.94803,-150.0006
172,240.81706,311.3302,-190.10704
173,240.48505,312.6342,-203.84341
174,234.71986,308.418,-202.37369
175,233.69073,304.44507,-192.79178
176,232.25586,301.38956,-170.39699
177,219.71736,289.06238,-150.33789
178,230.93684,301.38196,-163.64032
179,232.5001,302.38608,-167.37704
180,230.66734,301.6162,-166.17372
181,225.13454,294.87314,-146.19373
182,212.95058,282.91257,-132.17644
183,203.30447,277.8854,-121.965576
184,198.05032,275.11438,-116.47534
185,210.12535,288.45074,-136.12006
186,211.55809,288.5337,-138.68127
187,206.38849,286.00934,-131.02525
188,206.0343,286.4908,-132.6336
189,211.38222,290.91748,-125.19998
190,204.68544,285.16318,-134.64777
191,203.37917,282.16217,-134.93071
192,215.68205,295.27185,-150.62112
193,224.96896,301.08084,-162.88368
194,212.23465,275.53723,-136.88712
195,212.76784,276.8836,-137.19511
196,213.99826,279.49988,-139.69235
197,198.21901,263.9507,-123.75052
198,204.12341,266.62012,-128.69966
199,212.54083,279.16162,-138.21439
200,221.13345,285.24612,-148.69159
201,220.39508,285.1236,-145.58914
202,216.69583,282.02197,-135.94489
203,224.63217,292.95822,-139.49329
204,210.21918,272.78946,-111.64627
205,208.40987,269.7596,-106.22987
206,203.32756,265.47446,-98.68063
207,206.87994,266.92078,-99.80486
208,209.61119,268.8324,-99.5148
209,213.25594,272.46893,-100.713776
210,215.8867,274.20374,-109.33742
211,215.5852,273.93555,-108.19359
212,209.28549,268.60104,-111.94594
213,215.46355,274.1539,-104.536026
214,209.80916,265.84906,-85.82499
215,215.06378,269.56247,-96.80415
216,219.11278,271.99554,-103.11638
217,220.29077,274.27777,-117.84532
218,223.59026,275.70663,-123.01775
219,219.78474,273.0191,-119.364586
220,225.92699,274.8697,-109.65013
221,219.08466,265.7064,-103.69149
222,218.76158,266.24182,-101.66761
223,220.1522,266.40378,-96.53809
224,223.17798,267.88617,-87.81093
225,214.38217,260.6663,-95.93544
226,210.33641,258.15872,-89.6137
227,208.66075,256.2186,-85.45087
228,194.74303,240.73302,-73.62673
229,189.38197,236.42636,-65.72397
230,192.52956,240.94368,-76.775635
231,202.60567,252.47794,-80.75908
232,214.99739,271.50015,-85.250946
233,219.17833,273.5152,-80.063
234,223.67987,279.8342,-71.233955
235,219.38588,270.88055,-56.18929
236,216.69696,267.16705,-46.374714
237,217.72437,267.23413,-40.012226
238,222.18327,269.93027,-42.85635
239,214.6362,259.15375,-35.2591
240,214.8653,259.8332,-49.838615
241,216.14517,260.2963,-48.452164
242,215.2443,258.619,-51.180565
243,206.7675,251.95367,-39.32144
244,198.87317,241.82051,-26.80447
245,192.997,239.34799,-20.113924
246,196.29161,241.6494,-1.6890242
247,201.7412,245.9095,9.536741
248,209.72408,256.77667,17.725418
249,208.4296,256.9826,12.691688
250,208.88617,257.36102,11.06696
251,206.71785,254.84042,24.946257
252,209.99655,256.57156,42.56939
253,214.90822,259.28214,64.69284
254,221.17682,265.2196,82.10607
255,231.48445,279.42447,88.96129
256,238.51416,291.68057,90.72275
257,240.84406,294.7055,109.00917
258,250.77187,299.15625,126.16778
259,255.30626,299.97714,136.08092
260,255.08496,298.02222,137.30064
261,260.37274,300.81427,142.5185
262,267.9875,308.97958,139.33783
263,265.97635,308.94235,122.512085
264,274.0931,312.7657,109.16595
265,279.3096,314.47635,110.35821
266,269.81824,307.45993,131.09215
267,263.37598,303.44183,151.07384
268,252.56256,290.9718,177.63449
269,265.50992,306.9377,192.0686
270,261.39767,306.20895,188.67448
271,260.71957,306.66977,190.98686
272,264.1262,309.6314,197.8098
273,261.08765,304.84213,187.86374
274,254.22957,296.57794,183.49335
275,273.0185,339.70905,153.16373
276,271.0646,338.21786,146.32599
277,277.3756,345.58267,117.877846
278,288.88904,355.20447,98.3884
279,300.0741,361.01135,88.66771
280,315.43307,375.74777,78.04869
281,328.06378,384.14767,73.12139
282,333.49677,389.1443,64.11268
283,343.37012,399.48312,47.272865
284,335.76102,395.039,34.696323
285,334.08386,392.8404,18.122637
286,333.04785,390.95285,7.668155
287,327.49756,386.84756,-7.373481
288,319.19418,382.25256,-29.996548
289,312.6006,378.39603,-52.592815
290,304.6187,374.57645,-73.94169
291,298.5975,369.8657,-104.2499
292,293.21448,364.66083,-115.9451
293,289.2958,359.8859,-121.66682
294,286.24963,356.01517,-114.053085
295,275.3798,348.51697,-116.69868
296,265.80292,340.7008,-120.512276
297,260.48224,335.30396,-111.810776
298,262.22238,340.21896,-99.4194
299,265.30893,339.31573,-99.49943
300,268.21576,340.90497,-79.11943
301,261.8341,336.853,-77.9344
302,263.26233,337.0414,-83.85715
303,263.24167,336.68088,-80.884766
304,258.86502,334.77972,-77.97235
305,246.7513,322.69632,-88.00739
306,250.04865,324.38397,-87.90541
307,254.93826,327.84537,-86.55327
308,252.97325,326.2433,-99.3772
309,258.16467,329.38052,-87.30486
310,255.7815,327.78815,-79.76062
311,229.71454,277.45602,-41.331284
312,227.20732,278.17007,-24.65928
313,222.15869,272.5752,-11.510973
314,218.77261,268.04962,-8.880836
315,213.01285,262.17685,-1.320872
316,203.52925,245.92607,-0.8671977
317,193.99672,237.60374,6.532586
318,190.91466,235.74825,12.284099
319,189.19022,228.02815,8.854882
320,193.85129,230.51877,2.6352606
321,187.1185,224.95535,11.338118
322,195.17796,243.2991,4.338925
323,210.29584,268.78183,-10.647895
324,212.26114,270.53702,-9.693024
325,227.69476,293.73578,19.839378
326,245.42714,313.41165,47.995575
327,276.69724,372.95074,26.32667
328,283.82806,379.26352,9.539723
329,284.45242,379.15872,-3.4662848
330,274.60162,373.22522,-23.243683
331,280.77942,375.28268,-36.381836
332,298.2385,395.31384,-55.8304
333,312.15363,415.99722,-89.998
334,297.35608,400.39536,-101.98465
335,299.74594,402.33313,-80.9705
336,295.44806,399.89804,-88.997314
337,296.32755,401.27084,-97.14487
338,302.0221,402.84668,-93.93834
339,313.5245,412.17746,-107.05131
340,313.44302,410.69104,-94.54483
341,309.84482,409.31247,-85.84915
342,309.41565,409.1903,-79.437294
343,302.08755,405.22244,-92.75446
344,333.83508,451.183,-136.14699
345,335.20483,453.4951,-167.29892
346,338.36874,456.50903,-183.97076
347,333.61542,456.44806,-182.07742
348,337.68774,457.83984,-183.98741
349,346.09024,464.52438,-186.95721
350,351.7633,469.1011,-189.61118
351,354.44733,470.351,-203.7616
352,353.21283,468.9045,-204.38268
353,356.14435,468.53638,-210.63469
354,357.19934,467.33905,-213.82513
355,349.55203,461.9513,-198.7071
356,350.43387,460.89713,-183.93843
357,351.30676,461.66037,-178.57239
358,337.07236,452.17123,-165.85707
359,322.48257,439.51633,-145.91542
360,323.18478,439.94757,-150.90807
361,334.24246,463.33966,-137.3865
362,324.58295,454.32507,-154.85756
363,294.21127,401.80988,-107.21624
364,281.10342,393.39682,-92.41647
365,281.90195,394.0678,-72.35452
