forecast_day,mae_original,rmse_original,bias_original
102,413.1192,488.63046,-30.80466
103,428.11948,510.46182,-71.19584
104,424.68207,508.3681,-88.4338
105,429.22122,510.5816,-92.97297
106,414.1136,489.72424,-77.865326
107,404.57993,485.84082,-68.331635
108,416.6414,493.77518,-80.39314
109,410.51718,488.48117,-56.80702
110,397.3268,480.0653,-73.97281
111,383.9193,469.47824,-53.145138
112,378.49728,464.27316,-47.723106
113,378.45844,464.2618,-40.20375
114,369.70096,459.0755,-48.96121
115,369.64224,459.06824,-48.902485
116,361.8839,455.5994,-41.14416
117,359.99496,454.4836,-43.033104
118,351.8106,451.3351,-34.848713
119,354.9557,452.56485,-37.993862
120,345.3778,446.71188,-22.728994
121,346.14615,447.02036,-12.76259
122,342.54333,444.92642,1.6372443
123,344.4952,445.86935,13.591091
124,324.5433,418.6405,46.363895
125,325.23822,418.84198,39.61918
126,330.10233,420.23758,32.931713
127,317.53653,412.6057,46.982567
128,308.16443,406.31946,62.240463
129,294.06137,392.90683,83.35434
130,297.95676,394.4655,92.10574
131,287.22794,372.66998,81.37697
132,287.81744,372.99823,69.842606
133,271.1303,356.49548,49.80278
134,262.00208,348.97186,33.65109
135,250.56218,331.28137,22.211174
136,255.56323,337.8989,27.212257
137,233.21927,302.81705,4.868259
138,224.73853,297.0888,-3.6124506
139,200.38434,247.08261,20.741737
140,202.81969,249.94653,18.306383
141,209.10521,260.85587,12.020867
142,203.25781,253.73538,17.868286
143,203.1806,253.72755,17.945503
144,189.61346,237.42397,34.340405
145,191.52927,240.22198,14.962721
146,205.93207,259.29855,0.5599128
147,212.99763,266.30872,-13.925801
148,210.47624,263.4031,-11.404382
149,208.87991,262.7604,-13.000719
150,207.39732,262.25726,-17.949995
151,207.90619,262.38306,-18.458872
152,211.75464,264.34265,-11.008802
153,206.00708,261.4715,-18.305115
154,214.1968,266.87582,-8.620322
155,210.83313,264.68927,0.9782223
156,212.71631,265.65695,2.8614147
157,212.40018,265.4337,2.545283
158,225.32774,285.47556,-21.179333
159,219.873,282.55405,-29.630297
160,219.36562,282.15573,-41.943863
161,230.25816,294.6192,-52.836388
162,224.8367,292.58173,-46.706318
163,231.16891,295.61142,-54.523666
164,230.21661,295.3252,-55.47602
165,228.52815,294.77698,-57.16447
166,222.42484,292.3281,-63.707966
167,210.78873,276.92993,-84.633095
168,223.08621,295.80695,-96.93058
169,225.64146,296.72415,-99.485825
170,229.09944,298.91476,-102.94381
171,227.60446,297.44507,-119.22928
172,224.04108,291.77698,-145.26355
173,224.4187,291.9162,-151.24092
174,223.75398,291.82968,-151.90562
175,220.97896,291.16,-149.1306
176,219.08455,289.1885,-132.35373
177,208.79694,275.66562,-111.729034
178,214.65959,282.256,-117.591675
179,219.42258,284.1068,-111.478424
180,222.16533,285.07318,-108.73565
181,217.52525,280.15152,-92.082245
182,201.76181,262.35025,-76.31882
183,192.36359,254.39308,-64.16577
184,185.88599,250.71945,-56.208427
185,195.81354,260.6544,-70.423805
186,195.4263,260.57202,-70.036575
187,195.6166,260.62857,-65.73458
188,192.01723,258.70758,-69.33397
189,199.87941,263.8054,-59.922993
190,193.58409,258.78387,-71.50216
191,192.38344,258.36307,-76.53636
192,200.60606,268.298,-94.2123
193,201.08388,268.63696,-104.79263
194,192.27716,251.66972,-76.94715
195,193.06523,251.8829,-77.7352
196,195.54913,254.40681,-80.219086
197,181.74522,238.87152,-64.7983
198,186.09727,240.52544,-69.85894
199,192.26605,249.72925,-76.02771
200,194.9386,251.00766,-82.68131
201,195.89594,251.32266,-81.72397
202,196.3125,251.34822,-80.86725
203,207.3478,266.92734,-91.90256
204,194.27785,245.19989,-68.253685
205,191.55066,244.04883,-65.5265
206,186.26468,240.65146,-56.873005
207,184.0174,238.53372,-54.625717
208,182.81808,236.60081,-53.42641
209,187.74075,240.78731,-58.34908
210,194.14581,244.51735,-66.199684
211,196.45856,245.10327,-62.753975
212,193.41461,242.44243,-65.79792
213,201.38144,253.03755,-57.83108
214,198.69868,249.07498,-37.229652
215,198.79514,249.15143,-48.20232
216,199.35634,249.51099,-57.076824
217,199.81004,249.91872,-69.54387
218,204.3759,251.82535,-74.10971
219,205.10648,252.0073,-73.37913
220,212.42096,256.56067,-66.06467
221,203.78006,246.98405,-57.423786
222,205.40349,247.49413,-53.108135
223,206.99644,248.19812,-51.515205
224,212.16159,251.64473,-46.350056
225,206.58232,246.9338,-58.044
226,205.93524,246.715,-53.407238
227,209.36151,248.52318,-46.147396
228,200.7625,237.50461,-28.847847
229,196.51437,235.30186,-22.037842
230,195.4272,233.80415,-39.98945
231,203.71072,241.86375,-48.272976
232,211.90363,256.6358,-56.465885
233,218.61748,260.52917,-49.75206
234,227.16373,270.9258,-31.79309
235,227.14232,270.88818,-5.327362
236,230.64111,273.85358,7.4975486
237,232.41092,274.70358,9.267339
238,234.35016,275.1115,6.0548267
239,223.7523,260.31757,16.652666
240,222.34326,259.4226,7.482812
241,229.41623,264.324,17.564568
242,230.67279,264.7194,18.821135
243,229.9707,264.261,28.41497
244,220.40665,257.32437,38.923164
245,213.94978,252.88531,48.66666
246,217.45807,257.28296,66.43057
247,226.67694,266.76804,75.649445
248,239.65974,285.20792,88.63227
249,244.01566,293.50677,92.98819
250,247.35645,297.83057,96.32897
251,250.1838,300.19577,110.22541
252,254.46614,303.69772,123.94343
253,257.52435,306.58038,139.92241
254,263.57565,312.36572,156.3596
255,277.9753,327.4484,170.75926
256,286.51086,338.81433,179.29485
257,294.10123,344.59262,193.7464
258,299.75912,348.00317,199.4043
259,303.2681,350.0277,202.91328
260,304.00507,350.60205,203.65028
261,310.29236,354.5827,216.0522
262,322.48495,364.461,228.2448
263,317.5843,363.05798,223.34418
264,320.1182,364.46664,212.10971
265,327.33487,367.9353,202.33116
266,319.42853,364.45395,210.23752
267,309.80664,358.93893,221.75497
268,295.9362,345.2612,241.04436
269,302.16898,352.10718,247.27713
270,290.0037,343.07333,235.11182
271,280.1544,334.3877,225.26256
272,274.88696,331.23795,219.99513
273,275.44727,331.53156,210.34671
274,274.7839,331.36987,214.83514
275,301.04156,379.78204,188.5775
276,306.13617,382.8735,183.48293
277,311.93573,389.08176,160.52863
278,323.12378,397.81827,143.45992
279,330.46945,403.17896,127.22252
280,348.58328,418.30725,108.1645
281,358.74948,424.15143,94.7117
282,356.16003,422.09344,76.028915
283,356.7703,422.73856,51.222416
284,339.55093,409.67587,34.003067
285,328.9654,398.1672,9.606022
286,325.39392,394.75735,-11.422726
287,321.8946,392.6416,-24.64723
288,314.58414,389.04254,-35.33707
289,306.63385,384.94272,-46.42397
290,296.5182,379.04504,-56.53962
291,281.80908,366.03488,-74.84584
292,273.98706,356.14737,-82.667885
293,265.13248,350.1961,-95.8552
294,266.31992,351.3199,-94.66779
295,260.15808,348.6151,-100.82969
296,253.01625,345.36893,-109.59191
297,255.99013,348.71033,-106.61806
298,264.1486,363.77045,-98.45956
299,267.21243,364.36856,-102.40822
300,271.23788,367.89,-84.61438
301,263.67676,364.38312,-77.053276
302,264.67477,364.4842,-75.00355
303,270.59277,366.76068,-69.08554
304,273.11508,367.7424,-66.56325
305,266.2067,360.70874,-73.47158
306,272.30383,363.2168,-67.37446
307,277.6554,366.41107,-62.022854
308,279.77167,367.232,-69.92799
309,282.1413,368.69006,-57.349678
310,282.1468,368.69107,-57.344196
311,255.12047,318.1898,-30.317867
312,247.75534,313.74866,-22.952732
313,238.85756,303.44342,-14.054928
314,234.54408,297.25394,-9.741462
315,226.5129,289.59195,5.810418
316,217.70244,273.62,14.620887
317,205.90436,264.28625,26.418945
318,200.34218,260.26614,36.950146
319,195.80836,253.63365,41.483932
320,198.75345,254.31548,38.217335
321,195.86662,252.07341,41.104153
322,206.20152,271.81104,30.769257
323,221.78278,296.7765,15.188012
324,223.97282,297.51535,12.997966
325,240.58089,316.7342,32.74265
326,256.61313,332.98123,48.77488
327,289.10394,391.26398,16.284048
328,294.60266,397.04822,-6.750434
329,302.2677,401.19565,-14.415446
330,293.5544,396.90515,-23.128757
331,298.12405,398.3412,-30.070766
332,314.66516,411.6923,-46.611866
333,321.89926,421.65225,-78.48284
334,309.2151,403.94925,-91.16703
335,319.7667,412.12473,-73.603
336,313.31976,407.7733,-80.049904
337,312.80063,407.74225,-79.53078
338,320.06628,411.03693,-72.26512
339,324.87027,414.91806,-90.80074
340,327.41095,416.34888,-88.26011
341,326.08777,415.64066,-89.58329
342,328.1781,417.128,-87.49292
343,325.0599,415.19522,-90.61114
344,348.7242,448.42432,-114.27542
345,345.16968,446.79575,-125.66889
346,343.2582,446.64752,-127.58035
347,343.21747,446.63345,-118.9946
348,346.44806,447.47244,-122.225204
349,352.92297,451.9903,-128.70012
350,353.8674,452.7635,-129.64459
351,355.36984,453.30212,-138.66774
352,350.68607,450.52853,-133.98395
353,355.16275,451.33258,-138.46066
354,357.04187,451.84552,-145.30878
355,350.09772,449.23624,-138.36456
356,350.67102,449.39206,-131.57962
357,347.39807,448.76697,-126.81467
358,328.84576,433.9564,-108.26232
359,312.10754,416.85278,-84.112755
360,316.10782,418.87918,-88.113
361,326.6636,439.64227,-77.55722
362,317.32083,429.98135,-102.53616
363,286.5166,378.14517,-64.76163
364,275.6395,368.89032,-53.884518
365,273.3948,366.9776,-36.466408
